character,id,favs,posts
murata_himeko_(battle_storm),8209486,16,4
black_cellien_(kemono_friends),2667309,21,4
jacques_de_molay_(foreigner)_(second_ascension)_(fate),4857855,17,4
shuten_douji_(first_ascension)_(fate),8332890,25,4
houshou_marine_(nun),4954613,30,4
lady_avalon_(second_ascension)_(fate),7224446,36,4
raiden_mei_(danzai_spectramancer),5631383,35,4
kyukkyu-kun,5141864,17,4
paper_mario_(character),4908401,44,4
arthur_(code_geass),5646616,30,3
sessyoin_kiara_(third_ascension),3472809,24,3
zeta_(dark)_(granblue_fantasy),3931821,45,3
bronya_zaychik_(yamabuki_armor),4565537,13,3
raiden_mei_(striker_fulminata),4738410,21,3
saren_(christmas)_(princess_connect!),5452813,24,3
texas_(ambience_synesthesia)_(arknights),8061527,34,3
loen_(brown_dust_2),7568188,43,3
belle_(summer_skies)_(zenless_zone_zero),9611702,31,3
old_man_(guin_guin),8009460,18,3
angel_(kof),8511958,13,3
priapus_a._tarou,7132001,6,3
next_purple,3547129,44,3
neptune_(4go)_(neptunia),5269553,39,3
shining_(silent_night)_(arknights),6484567,31,3
tiamat_(third_ascension)_(fate/grand_order),6571408,51,3
yuuki_rito,314309,51,3
colonel_olcott_(fate),2319894,23,3
secco,5243689,4,3
zyra,5802684,12,3
bard_(sekaiju),7658022,7,3
xochitonal_(fate),8179015,54,3
cryo_cicin_mage_(genshin_impact),8188344,35,3
st._louis_(azur_lane),5186789,119,3
utsumi_erice_(lancer),4837811,31,3
hiyori_(princess_connect!),5177395,19,3
black_delmo,9454940,15,3
sage_(granblue_fantasy),2801356,20,3
douki-kun_(douki-chan),6120019,104,3
kirin_r_yato_(arknights),6678938,6,3
mepple,6907716,132,3
france_(female)_(hetalia),1446932,13,3
angelise_reiter,5822456,104,3
hatsune_miku_(honey_whip),2340062,37,3
arnold_(jojo),5040909,19,3
they_(kiman),4900176,14,3
ako_(dress)_(blue_archive),9596615,37,3
hiyoko_(kancolle),2608035,14,3
fujimaru_ritsuka_(female)_(anniversary_blonde),5091743,26,3
tomimi_(silent_night)_(arknights),4723561,16,3
chibi_totoro,4562877,11,3
amagi_kai_(kancolle),2922664,22,3
lucina_(spring_exalt)_(fire_emblem),2806180,13,3
salome_(one_piece),6913706,12,3
ayane_(swimsuit)_(blue_archive),6544598,44,3
hera_(p&d),1763284,11,3
scarle_yonaguni_(1st_costume),5527435,17,3
chevalier_d'eon_(maid_knight)_(fate),5604369,18,3
junior_clown_car,1827194,8,3
kamoi_kai_bo_(kancolle),8851327,17,3
moro_no_ichizoku,8496596,27,3
unown_d,455697,7,3
hk416_(starry_cocoon)_(girls'_frontline),7393945,22,3
yukihana_lamy_(cyber),9053471,37,3
a-q_(madoka_magica),9079895,6,3
ring_(ring_fit_adventure),4414155,14,3
yuudachi_kai_ni_(swimsuit)_(kancolle),3005815,7,3
yorktown_ii_(azur_lane),6552925,35,3
makoto_(dress)_(blue_archive),8340634,39,3
blitzen,1194206,23,3
nakamura_yuuichi,9691351,10,3
thief_(final_fantasy),5271916,26,3
cow_girl_(goblin_slayer!),3542013,65,3
tamama,6873804,12,3
shima_(pepekekeko),4092938,18,3
bushidou_2_(sekaiju),4499070,17,3
durandal_(bright_knight:_excelsis)_(honkai_impact),5425611,23,3
bullet_bill,3437007,58,3
nago_(kirby),2782924,8,3
cappy_(mario),2599869,14,3
painwheel_(skullgirls),1835279,18,3
kanna_(swimsuit)_(blue_archive),7755749,76,3
irisviel_von_einzbern_(caster),9439777,26,3
matsuda_takato,4139356,15,3
deadbeat_(mori_calliope),8535397,13,3
mash_kyrielight_(formal_dress),4409531,62,3
mori_calliope_(sheriff),6198898,46,3
taida_(lazyartlazy12),6966665,8,3
kuremi_kyouko,9454673,8,3
duster_(mother),8785139,7,3
tamamo_no_mae_(tailmaid_strike)_(fate),3575589,35,3
lady_labrynth_of_the_silver_castle,7827153,22,3
fujimaru_ritsuka_(male)_(summer_street),7512256,12,3
ajax_(retrofit)_(azur_lane),3019060,22,3
eunectes_(forgemaster)_(arknights),6310116,53,3
special_week_(hopping_vitamin_heart)_(umamusume),7531966,14,3
blue_luma,8475560,17,3
newcastle_(azur_lane),3272705,37,3
chase_(pokemon),5391573,9,3
nonomi_(swimsuit)_(blue_archive),6544598,44,3
kama_(swimsuit_avenger)_(third_ascension)_(fate),4921714,55,3
raiden_mei_(crimson_impulse),6157532,24,3
saber_alter_(swimsuit_rider),7269953,23,3
artoria_pendragon_(lancer)_(third_ascension)_(fate),6746059,61,3
marina_(dj_hyperfresh)_(splatoon),3074138,80,3
karyl_(summer)_(princess_connect!),5893088,46,3
springfield_(queen_in_radiance)_(girls'_frontline),8549221,51,3
producer_(idolmaster_anime),4017153,5,3
natsukawa_kuina,2827020,23,3
nekomata_okayu_(membership),7225712,41,3
america_(female)_(hetalia),1259519,12,3
seraphina_(disgaea),6143229,34,3
nero_claudius_(bride)_(third_ascension)_(fate),3390486,33,3
k/da_ahri,7632923,43,3
hirasawa_shizuku,5476397,31,3
chibi_miku_(mayo_riyo),3435624,9,3
usada_pekora_(summer),8935601,12,3
gordo,6713075,13,3
frankenstein's_monster_(swimsuit_saber)_(first_ascension)_(fate),3179574,2,3
noblesse_(elsword),6191934,13,3
medb_(alluring_chief_warden_look)_(fate),3564971,34,3
paul_bunyan_(third_ascension)_(fate),7049175,18,3
helmet_gangster_(blue_archive),6718840,28,3
kirino_(swimsuit)_(blue_archive),8335096,50,3
trieste_(azur_lane),5264542,84,3
belfast_(shopping_with_the_head_maid)_(azur_lane),6958007,111,3
nicholas_(azur_lane),4960891,23,3
rush_(mega_man),8095639,19,3
kuroki_tomoki,5476397,31,3
leblanc_(legacy),2025397,33,3
electro_cicin_mage_(genshin_impact),5333727,105,3
mini_cu-chan_(fate),3365379,85,3
la_pluma_(summer_flowers)_(arknights),6328860,22,3
fugee_(granblue_fantasy),8322947,51,3
yixuan_(trails_of_ink)_(zenless_zone_zero),9438053,74,3
takanashi_kotori,729713,69,3
fairy_(dungeon_meshi),8232612,23,3
rapi_(red_hood)_(nikke),9874918,47,3
yanning,8469380,30,3
fujimaru_ritsuka_(female)_(summer_street),6584311,33,3
melusine_(swimsuit_ruler)_(fate),7936503,59,3
ichijouji_ken,6950948,3,3
abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),7253264,13,3
scarfy,3238099,5,3
bonta-kun,7174116,16,2
kurukuru_(sekai_seifuku),1616290,13,2
tama_(aquarion),1126643,7,2
skeleton_(helltaker),3979805,29,2
bb_(swimsuit_mooncancer)_(third_ascension)_(fate),5052217,41,2
nanashi_mumei_(owl),4709510,32,2
tomoe_(queen's_blade),5732584,26,2
mew_zakuro,5630646,17,2
witch_mercy,2527310,60,2
minior_(yellow_core),2449673,3,2
jennifer_walters,9607396,36,2
hibiki_(azur_lane),6925861,17,2
lilith_(ayanami_rei),198634,25,2
neil_dylandy,433759,12,2
ai-kun,536761,8,2
matsumi_yuu,1937209,12,2
yu_mei-ren_(swimsuit_lancer)_(fate),8013419,18,2
grand_master_(elsword),5612175,31,2
hector_rivera_(alive),3121142,0,2
belfast_(iridescent_rosa)_(azur_lane),3395033,59,2
ymir_(queen's_blade),3266604,12,2
gager_(girls'_frontline),7484795,58,2
raiden_mei_(aeterna_purum),7944195,8,2
high_priest_(arknights),9025483,23,2
callie_(octo_idol_outfit)_(splatoon),8027773,8,2
dark_hunter_4,130996,18,2
ushio_(swimsuit)_(kancolle),2794946,7,2
baltimore_(after-school_ace)_(azur_lane),3999409,38,2
little_blue_(guin_guin),2327049,14,2
edelgard_von_hresvelg_(summer),5444631,17,2
carnelian_(shimmering_dew)_(arknights),6085260,59,2
mugman,3409486,24,2
facehugger,8540814,35,2
ring_fit_trainee_(female),8935335,22,2
antispiral_nia,7353220,36,2
chuchu_(kirby),2782924,8,2
vulcanus_(disgaea_4),7961862,3,2
super_sailor_neptune,6370526,7,2
ibaraki_douji_(swimsuit_lancer)_(third_ascension)_(fate),5887314,17,2
surtr_(colorful_wonderland)_(arknights),5810675,21,2
k/da_all_out_kai'sa,4894003,24,2
commander_(last_origin),5544984,21,2
ots-14_(sangria_succulent)_(girls'_frontline),3410988,34,2
banjo_(banjo-kazooie),7026498,12,2
night_strait_princess_(black),6089512,35,2
mika_(swimsuit)_(blue_archive),9812615,20,2
escort_fortress_(kancolle),1686773,17,2
rasis,3877966,19,2
gotland_(2020_race_queen)_(kancolle),4794985,27,2
mudrock_(silent_night)_(arknights),8997864,18,2
puck_(berserk),7458951,21,2
dog_(duck_hunt),9014014,11,2
tenochtitlan_(swimsuit_mooncancer)_(third_ascension)_(fate),8019829,14,2
player_character_(miside),8615654,103,2
coo_(kirby),2782924,8,2
sharena_(spring_princess)_(fire_emblem),7129129,15,2
yozora_mel_(1st_costume),7108311,68,2
female_fighter_(dungeon_and_fighter),5878528,124,2
mordred_(swimsuit_rider)_(fate),6569643,20,2
carlotta_(splashing_summer)_(wuthering_waves),9865824,6,2
kazusa_(halloween)_(blue_archive),8697382,25,2
narmaya_(valentine)_(granblue_fantasy),8852600,11,2
dominura_(simoun),56768,3,2
prinz_eugen_(profusion_of_flowers)_(azur_lane),4287542,30,2
miyamoto_musashi_(swimsuit_berserker)_(fate),5249583,40,2
blooregard_q_kazoo,8492724,64,2
u-1196,3194289,13,2
noise_(symphogear),2880252,12,2
lucina_(cipher_swimsuit)_(fire_emblem),3517535,38,2
asuna_(bunny)_(blue_archive),7595887,44,2
trance_terra_branford,7676358,11,2
raiden_mei_(orochi_cuirass),7967168,18,2
happy_(fairy_tail),6297293,46,2
ludmilla_(nikke),6523317,73,2
kokkoro_(summer)_(princess_connect!),6493013,18,2
yuri_lowell_(reliable_senior),550892,8,2
durandal_(dea_anchora)_(honkai_impact),6803819,25,2
marina_(damp_socks_feat._off_the_hook)_(splatoon),7468646,7,2
boudica_(third_ascension)_(fate),7408684,23,2
dark_magical_circle,8676315,7,2
hanako_(swimsuit)_(blue_archive),7633120,21,2
melusine_(swimsuit_ruler)_(second_ascension)_(fate),7936503,59,2
vikala_(blooming_summer_wallflower)_(granblue_fantasy),8519354,13,2
yuzuki_choco_(maid),5176885,35,2
houshou_marine_(new_year),7303815,21,2
unabara_mitsuki,6478220,4,2
etopen,4359920,17,2
vf-31,6602617,7,2
bicute_bunnies_miku_(white_bunny),8158469,239,2
lee_jianliang,7442594,1,2
female_alear_(seaside_dragon)_(fire_emblem),7838453,12,2
modernia_(first_affection)_(nikke),6610426,65,2
helm_(aqua_marine)_(nikke),6658455,57,2
saber_alter_(final_ascension),9012193,42,2
koyanskaya_(foreigner)_(first_ascension)_(fate),8262195,28,2
kiana_kaslana_(apho),8529915,17,2
valentine_(skullgirls),1748169,12,2
assassin_(learning_with_manga!_fgo),5343090,30,2
arjuna_(versus)_(fate),3099869,7,2
enya_geil,5707386,6,2
bremerton_(scorching-hot_training)_(azur_lane),5163429,28,2
tanaka_(chainsaw_man),5503992,62,2
coco_jumbo,5455848,22,2
bad_haro,4766971,3,2
fuwawa_abyssgard_(new_year),7068775,29,2
yamashiro_(retrofit)_(azur_lane),6582812,29,2
yuel_(water)_(granblue_fantasy),8292549,27,2
curly_(post-crash)_(mouthwashing),8623038,29,2
sergei_smirnov,265063,16,2
pt_imp_group,8017398,36,2
pitch_(kirby),2782924,8,2
nero_claudius_(bride)_(second_ascension)_(fate),5889115,21,2
mihara_(nikke),6145331,26,2
laharl-chan,9113923,21,2
female_robin_(grima)_(fell_tactician)_(fire_emblem),5753099,53,2
meltryllis_(swimsuit_lancer)_(second_ascension)_(fate),7138397,37,2
lancelot_(first_ascension)_(fate/grand_order),4975093,25,2
blue_cat_(precure),3585668,7,2
lilith_(third_ascension)_(fate),9756139,44,2
queen_draco_(second_ascension)_(fate),7598502,23,2
fujimaru_ritsuka_(female)_(chaldea_combat_uniform),6179344,70,2
hound_2_(sekaiju),3328377,31,2
wu_zetian_(swimsuit_caster)_(fate),9850200,3,2
saori_(dress)_(blue_archive),7281844,62,2
bokoblin,1777998,8,2
seidr_(fire_emblem),7077644,10,2
shylily_(1st_costume),6366850,55,2
jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),7703987,45,2
i-26_(azur_lane),3612513,30,2
kohaku_hearts,885416,11,2
yunoha_thrul,1126643,7,2
elise_(league_of_legends),8682134,18,2
caenis_(second_ascension)_(fate),6313528,24,2
nitocris_(first_ascension)_(fate),7647030,31,2
kama_(assassin)_(third_ascension)_(fate),7945923,31,2
yama_raja_(elsword),8595483,18,2
cygnet_(retrofit)_(azur_lane),6430471,5,2
valkyrie_(p&d),1743332,3,2
natsuiro_matsuri_(matsuri's_day_off),7808903,16,2
zuikaku_kai_(kancolle),6781211,18,2
king_(nadia),5362842,10,2
ewen_egeburg,6884838,15,2
petra_macneary_(timeskip),5915243,16,2
yu_mei-ren_(third_ascension)_(fate),8776525,34,2
ifrit_(sunburn)_(arknights),8438118,9,2
shimakaze-kun,7362064,36,2
bismarck_zwei_(azur_lane),7223241,51,2
marilyn_monroe,329452,3,2
cecil_damon,5698562,1,2
shen_(league_of_legends),5136306,5,2
geegee_(granblue_fantasy),3478972,30,2
august_von_parseval_(the_conquered_unhulde)_(azur_lane),8568095,23,2
female_kiran_(fire_emblem),7606934,14,2
producer_(idolmaster_side-m_anime),3279662,6,2
beast_(disney),2540447,40,2
emile_elman,6884838,15,2
garjana,5484586,22,2
boudica_(first_ascension)_(fate),7808560,15,2
iron_princess_ymir,3266604,12,2
ako_(track)_(blue_archive),7712194,25,2
ilsa_(granblue_fantasy),6189188,25,2
nishikata,4300381,32,2
yang_guifei_(second_ascension)_(fate),4024868,42,2
fuwawa_abyssgard_(casual),9132194,33,2
kagamine_len_(vocaloid4),3549968,5,2
mast_(nikke),8460901,49,2
eyjafjalla_(summer_flower)_(arknights),6889535,28,2
ch'en_(summer)_(arknights),8077609,21,2
duck_(duck_hunt),1937676,42,2
jeanne_d'arc_alter_(swimsuit_berserker)_(fate),6663625,42,2
rider_(learning_with_manga!_fgo),5343090,30,2
ranger_(azur_lane),3188831,20,2
nekomata_okayu_(8th_costume),7537701,16,2
kikyou_(swimsuit)_(blue_archive),9524323,24,2
valis,4583844,4,2
penguin_3-gou,1045969,10,2
yelan_(tranquil_banquet)_(genshin_impact),9768538,12,2
tomoe_gozen_(traveling_outfit)_(fate),3390136,7,2
princess_daisy_(toadstool_tour),5519979,20,2
lakshmibai_(first_ascension)_(fate),3641772,37,2
saber_alter_(swimsuit_rider)_(second_ascension),7269953,23,2
hammann_(rebellious_summer)_(azur_lane),2989006,11,2
inazuma_(azur_lane),3032392,13,2
narmaya_(holiday)_(granblue_fantasy),8135083,22,2
mordred_(swimsuit_rider)_(second_ascension)_(fate),6569643,20,2
rick_(kirby),2782924,8,2
chen_hai_(azur_lane),7663293,56,2
spyke_(splatoon),6777807,5,2
emma_august_(1st_costume),3675959,17,2
female_corrin_(halloween)_(fire_emblem),10002237,13,2
mash_kyrielight_(dangerous_beast),2874175,10,2
popstar_ahri,1631065,19,2
wraith_(madoka_magica),8038118,14,2
kotori_(cheer_squad)_(blue_archive),7303075,27,2
miyamoto_musashi_(fgo_x_pasela_resorts)_(fate),3310786,42,2
type_97_(peony)_(girls'_frontline),3194555,8,2
bb_(swimsuit_mooncancer)_(second_ascension)_(fate),3410421,39,2
code:_nemesis_(elsword),3282149,14,2
hallelujah_haptism,363286,5,2
etzali,6478220,4,2
bronto_burt,8398264,3,2
ishtar_(first_ascension)_(fate),9740619,30,2
boingo,6790547,3,2
laffey_(retrofit)_(azur_lane),3083400,11,2
zoey_(left_4_dead),960838,42,1
popo_(ice_climber),1510411,16,1
ryuusei_(kancolle),1648472,27,1
belfast_(piping-hot_perfection)_(azur_lane),3928574,29,1
shimakaze_(seal),1481664,7,1
yuubari_kai_ni_(swimsuit)_(kancolle),4728586,6,1
thief_(dungeon_and_fighter),5481968,44,1
musha_miko_tomoe,5732584,26,1
kog'maw,2025397,33,1
code:_battle_seraph_(elsword),2373923,7,1
spring_man_(arms),2742431,6,1
fujimaru_ritsuka_(male)_(tropical_summer),3221691,10,1
arjuna_(rokkotsu),3435398,38,1
fediel_(granblue_fantasy),7119026,24,1
marlene_wallace,7010204,4,1
saki_(the_atko),7492514,200,1
chilly_(kirby),6738481,3,1
ring_fit_trainee,6688715,8,1
saruei_(vtuber),9768118,42,1
hoshiguma_(summer)_(arknights),9738702,10,1
andira_(summer)_(granblue_fantasy),8091140,12,1
satan_(umineko),8251104,14,1
pika_(pokemon),8292663,6,1
raora_panthera_(new_year),8902054,12,1
natsume_maya,110638,5,1
minamoto_no_raikou_(third_ascension)_(fate),3882278,41,1
brynhild_(cheer_for_master)_(fate),4329862,12,1
trung_nhi_(fate),5229500,4,1
takanashi_kiara_(dirndl),5453371,15,1
akebono_(swimsuit)_(kancolle),2053286,7,1
musashi_kai_(kancolle),2400120,9,1
akari_(princess_connect!),3045144,7,1
uchino_kazuhisa,3298508,1,1
female_sensei_(blue_archive)_(vivo_(vivo_sun_0222)),6880511,43,1
springfield_(stirring_mermaid)_(girls'_frontline),7323718,28,1
ai-chan_(dokidoki!_precure),5915220,12,1
nero_claudius_(swimsuit_caster)_(third_ascension)_(fate),6476603,40,1
klukai_(speed_star)_(girls'_frontline_2),9159594,48,1
unzen_(sojourn_through_clear_seas)_(azur_lane),10058566,18,1
fujimaru_ritsuka_(male)_(brilliant_summer),8075954,5,1
melona_(queen's_blade),485344,5,1
bb_(swimsuit_mooncancer)_(first_ascension)_(fate),4009968,16,1
xia_you_qing,4835113,12,1
miya_utsutsu,2308620,96,1
kuzuryuu_yaichi,3386654,16,1
k/da_kai'sa,3313939,36,1
victorious_(azur_lane),7054379,17,1
kana_(bunny_garden),7588840,17,1
ivy_(summer)_(fire_emblem),6515434,5,1
leo_(senran_kagura),6988861,12,1
atago_(summer_march)_(azur_lane),6982931,83,1
huttslayer_leia,9511015,54,1
barghest_(swimsuit_archer)_(first_ascension)_(fate),8051546,9,1
koharu_(swimsuit)_(blue_archive),8157083,45,1
fancy_(azur_lane),8310580,31,1
st._louis_(luxurious_wheels)_(azur_lane),4280003,67,1
formidable_(timeless_classics)_(azur_lane),4567164,52,1
dark_jeanne_(granblue_fantasy),5030891,8,1
trung_nhi_(second_ascension)_(fate),5229500,4,1
vei_(vtuber)_(4th_costume),5572833,38,1
aurora_(elite_ii)_(arknights),5547861,21,1
scathach_(third_ascension)_(fate),5786844,67,1
banba_mahiru,1891156,30,1
watabe_koharu,2365167,13,1
yasuri_nanami,2308620,96,1
void_princess_(elsword),2289317,4,1
enemy_vessel_(warship_girls_r),2533263,7,1
wu_zetian_(third_ascension)_(fate),7088856,13,1
shirogane_noel_(battle_nun),7794728,14,1
tate_(pokemon),6448692,26,1
sanger_zonvolt,185122,20,1
antispiral,489017,16,1
akaooni,1381841,3,1
artoria_pendragon_(swimsuit_ruler)_(fate),3604080,39,1
bremerton_(day-off_date)_(azur_lane),5085419,40,1
trung_trac_(second_ascension)_(fate),5230179,6,1
minamoto_no_raikou_(swimsuit_lancer)_(third_ascension)_(fate),3234959,4,1
ushiwakamaru_(swimsuit_assassin)_(first_ascension)_(fate),6874203,19,1
saber_alter_(swimsuit_rider)_(first_ascension),7402738,10,1
spas-12_(midsummer_fruit)_(girls'_frontline),7643532,22,1
cutie_honey_(character),6554402,8,1
himiko_(first_ascension)_(fate),9046981,2,1
sessyoin_kiara_(swimsuit_mooncancer)_(first_ascension),9045984,5,1
nagisa_(swimsuit)_(blue_archive),9659499,43,1
lahmu_(fate),9836855,19,1
mashiro_(swimsuit)_(blue_archive),8049748,16,1
witch_(left_4_dead),8557952,53,1
athena_(saint_seiya),8635136,5,1
houshou_marine_(ahoy!!_you're_all_pirates),8714918,14,1
noire_(ultra_dimension)_(neptunia),1410374,11,1
lin_(summer)_(arknights),4830198,28,1
southern_ocean_war_princess,5061320,10,1
itou_makoto_(school_days),5435334,8,1
executioner_(girls'_frontline),5469689,22,1
hunter_(girls'_frontline),5469689,22,1
ushiwakamaru_(second_ascension)_(fate),7060472,16,1
ade_(agent_bunny)_(nikke),9938878,15,1
belphegor_(umineko),8251104,14,1
takamori_haruka,8851523,20,1
garlock_simon,124322,9,1
birdy_cephon_altera,400630,25,1
sawai_natsuha,2126637,19,1
moe_(swimsuit)_(blue_archive),7881468,28,1
rupee_(nikke),6329128,9,1
team_aqua_grunt,9472662,10,1
sailor_star_healer,9974527,1,1
steven_quartz_universe,9948675,1,1
shimanto_(azur_lane),9901370,14,1
protagonist_(devil_survivor),456749,12,1
beowulf_(skullgirls),1389421,21,1
taigei_(swimsuit)_(kancolle),4523111,9,1
neru_(bunny)_(blue_archive),5781313,25,1
61cm_quadruple_torpedo_mount,1887725,5,1
tifa_lockhart_(lifeguard),7222938,13,1
ibuki_douji_(fate),7741511,47,1
kamen_america,6422487,13,1
exs-tia,9545780,1,1
alfimi,583030,12,1
amano_yukiteru,1048998,4,1
yonezawa_natsumi,1317873,6,1
kaname_tatsuya,3725034,10,1
aina_ardebit,5149659,13,1
bache_(showy_sports_star)_(azur_lane),7338910,36,1
white_delmo,7404848,14,1
exs-tia_spica,9545784,0,1
musashi_(the_purple_rabbit's_marksmanship)_(azur_lane),9652796,14,1
danny_(jojo),8452071,0,1
risky_boots,8620900,14,1
cloud_of_darkness,8981266,5,1
kotora_(toranoana),800501,3,1
akagi_(plum_and_snow)_(azur_lane),3228995,13,1
vittorio_veneto_(the_flower_of_la_spezia)_(azur_lane),7135412,23,1
illustrious_(maiden_lily's_radiance)_(azur_lane),6800549,44,1
mogador_(locker_room_lechery)_(azur_lane),7596227,24,1
calamity_jane_(first_ascension)_(fate),7482574,18,1
moro_(mononoke_hime),7618764,6,1
wolf_tengu_extra_(touhou),984992,33,1
raven_(stellar_blade),7489313,14,1
matara_kan_(1st_costume),7719324,19,1
green_heart_(neptunia),7705472,16,1
crown_(naked_king)_(nikke),7641032,53,1
misaki_(swimsuit)_(blue_archive),7900850,38,1
maushold_(family_of_four),6148225,20,1
hebiyoi_tier_(1st_costume),6413996,4,1
nitocris_(second_ascension)_(fate),8083393,8,1
jacques_de_molay_(foreigner)_(third_ascension)_(fate),8454612,16,1
rio_(bodysuit)_(blue_archive),8743072,75,1
rottytops,8620900,14,1
astraea_(fate),9199387,6,1
mikhail_buran,1032902,2,1
sideroca_(light_breeze)_(arknights),5443103,11,1
air_defense_princess,2774589,11,1
illustrious_(never-ending_tea_party)_(azur_lane),3052837,35,1
nemesis_(resident_evil),8818867,7,1
perseus_(unfamiliar_duties)_(azur_lane),4116199,21,1
frankie_foster,5537575,54,1
indomitable_(ms._motivationless_maid)_(azur_lane),5708311,45,1
izayoi_(blazblue),2453522,26,1
katsura_kokoro,156376,7,1
lao_jiu,971576,2,1
litchi_faye_ling,971576,2,1
asteion,1023349,13,1
yui_(ceremonial)_(princess_connect!),7066148,7,1
privaty_(unkind_maid)_(nikke),7202304,59,1
maxwell_(nikke),6145331,26,1
tien_(granblue_fantasy),6221890,26,1
nero_claudius_(swimsuit_caster)_(fate),6476603,40,1
ichika_(swimsuit)_(blue_archive),9654267,21,1
mobius_(daughter_of_corals)_(honkai_impact),10059957,1,1
souler_(fresh_precure!),9893983,41,1
koyanskaya_(chinese_lostbelt_outfit)_(fate),9813812,21,1
eishin_flash_(reines_plaetschern)_(umamusume),10050870,4,1
marina_(qipao)_(blue_archive),8067501,48,1
melusine_(third_ascension)_(fate),8911336,30,1
dovakini-chan_(nisetanaka),8845213,6,1
academy_ahri,2768788,18,1
beast_boy_(dc),7173844,31,1
maushold,6148225,20,1
azurda_(xenoblade),8575585,10,1
hk416_(herbal-flavored_hard_candy)_(girls'_frontline),7487828,27,1
alheitrakzoth,8789669,9,1
implacable_(azur_lane),8825176,64,1
shiny_heart_(alice_girls),3298508,1,1
hindenburg_(azur_lane),9461915,39,1
ak-12_(quiet_azure)_(girls'_frontline),3509166,28,1
frankenstein's_monster_(swimsuit_saber)_(third_ascension)_(fate),3372414,5,1
type_99_dive_bomber_fairy,3361783,5,1
king_slime_(dragon_quest),6744872,5,1
rukino_saki,5454187,7,1
jean_roque_lartigue,9144693,9,1
nitocris_(swimsuit_assassin)_(second_ascension)_(fate),7955608,24,1
reed_the_flame_shadow_(summer_flower)_(arknights),9200835,5,1
mori_calliope_(sleepwear),8546387,15,1
ira_(dokidoki!_precure),1891585,1,1
z46_(her_first_summer)_(azur_lane),3221481,10,1
rapi_(red_hood)_(red_flavor)_(nikke),9650673,46,1
azura_(lady_of_ballads)_(fire_emblem),6459590,30,1
mutou_hana,1654665,47,1
kamekichi,3241883,1,1
caren_hortensia_(amor_caren)_(third_ascension),9719159,9,1
scottie_(pokemon),3674228,5,1
bubble_head_nurse,5110700,28,1
magical_ruby_(hose),4055283,36,1
bb_(bb_shot!)_(fate),8029099,13,1
sailor_star_fighter,7997571,0,1
nuernberg_(azur_lane),4286252,42,1
sussurro_(summer_flower)_(arknights),7929581,15,1
mari_(swimsuit)_(blue_archive),6572976,43,1
kannagi_itsuki,413966,9,1
nise_maou_kanizeru,910051,11,1
achakura,459289,6,1
barghest_(second_ascension)_(fate),5426152,28,1
yang_guifei_(third_ascension)_(fate),3736189,17,1
misawa_maho,949982,10,1
kashino_(hot_springs_relaxation)_(azur_lane),4189525,21,1
mutsura_yuuto,9075105,1,1
daicon_bunny_girl,7478305,12,1
aphrodite_(hades),8854491,11,1
enterprise_(wind_catcher)_(azur_lane),6742656,30,1
hongryeon_(last_origin),5329043,25,1
lucia_fex,5149659,13,1
"implacable_(shepherd_of_the_""lost"")_(azur_lane)",8825176,64,1
corona_timir,1187339,3,1
elementalist_lux,6250867,9,1
typhon_(temperature_difference)_(arknights),9832142,11,1
cinderella_(glass_princess)_(nikke),9823843,12,1
melusine_(swimsuit_ruler)_(first_ascension)_(fate),8051557,7,1
yoshimi_(halloween)_(blue_archive),8362538,22,1
sylpheed,69623,3,1
santana_(jojo),2728077,6,1
bremerton_(relaxation_consultation)_(azur_lane),6648998,21,1
archer_(cool_and_wild)_(fate),6635984,6,1
hanasaki_momoko,8928703,3,1
sazanami_(swimsuit)_(kancolle),3392616,3,1
anastasia_(swimsuit_archer)_(second_ascension)_(fate),5123130,12,1
metallica_(majo_to_hyakkihei),6143229,34,1
frankenstein's_monster_(swimsuit_saber)_(second_ascension)_(fate),3331422,7,1
golden_delmo,3443234,4,1
wakamo_(swimsuit)_(blue_archive),9638114,22,1
rita_rossweisse_(phantom_iron),9852076,6,1
izumi_masamune,8250069,19,1
rengoku_(fate),7674308,30,1
vice-versa_(skullgirls),7513123,7,1
voroshilov_(azur_lane),9029857,14,1
mihara_(bonding_chain)_(nikke),9305922,17,1
sei_shounagon_(swimsuit_berserker)_(first_ascension)_(fate),5574933,20,1
maya_(azur_lane),3869155,7,1
ryugasaki_rene_(2nd_costume),4998483,4,1
debi_(black_survival),9297702,6,1
ikazuchi_(azur_lane),3013991,20,1
ukinami_yuzuha_(tanuki_in_broad_daylight),9725706,63,1
iris_amicitia,3492038,33,1
maiden_(ice_rose)_(nikke),8562217,23,1
scathach_(piercing_bunny)_(fate),4130951,18,1
hinata_(swimsuit)_(blue_archive),9638086,9,1
asmodeus_(umineko),8251104,14,1
sato_rikido,6016319,10,1
zuiun_(kancolle),5867386,11,1
himiko_(fate),9046981,2,1
elizabeth_bathory_(brave)_(fate),6830605,30,1
kasumi_kai_ni_(swimsuit)_(kancolle),7570369,10,1
shiomi_kaoru,1891897,11,1
ninian_(bright-eyed_bride)_(fire_emblem),7916016,13,1
hilling_care,420640,4,1
watanuki_banri,1283791,8,1
eun_(elsword),2771711,20,1
jeanne_d'arc_(swimsuit_archer)_(first_ascension)_(fate),3220390,6,1
